url,created_datetime,snapshot_url,snapshot_datetime,title,text
http://nomihs1.livedoor.blog/archives/52108038.html,20230828174932,https://archive.li/TJ8up,20230828090400,"""ジャニあっく！ : 明日16時より再発防止特別チームの記者会見があります""","""JSAVA副代表　石丸志門（個人情報保護士、個人情報保護指導者、個人情報保護コンサルタント、企業情報管理士、情報セキュリティ管理士、各資格保有者）ジャニーズ性加害問題当事者の会（Johnny's Sexual Assault Victims Association ; JSAVA）X(Twitter)フォロワー10,000人、ブログ読者毎日1,000人以上更新日3,000人以上が現時点の目標です応援と拡散何卒よろしくお願い致します※誹謗中傷はSNSを含め弁護士指導のもと人物を特定し法的措置にてその責任を追及致します声を上げられない元ジュニアの方（デビュー組含む）には、JSAVA宛に是非連絡をください特に、アメリカ合衆国内（特にカリフォルニア、ニューヨーク）で性被害に遭われた方は、ぜひJSAVA宛に連絡をください私たちはあなたのことを全力でサポートしますし、その個人情報は守られます当会に寄付金、技術支援、事務支援などご協力ご賛同頂ける方（個人法人問わず）はこちらまでご一報くださいみなさんのお力もお貸しくださいどんどん情報を拡散してくださいどうかよろしくお願い申し上げますX（twitter）アカウント＠ishimarushimon   threads（スレッズ）ishimarushimon      Facebook石丸志門"""
http://nomihs1.livedoor.blog/archives/52107980.html,20230826073532,https://archive.li/fJG15,20230826010500,"""ジャニあっく！ : 30日にもう一度国会へ行ってきます""","""JSAVA副代表　石丸志門（個人情報保護士、個人情報保護指導者、個人情報保護コンサルタント、企業情報管理士、情報セキュリティ管理士、各資格保有者）ジャニーズ性加害問題当事者の会（Johnny's Sexual Assault Victims Association ; JSAVA）X(Twitter)フォロワー10,000人、ブログ読者毎日1,000人以上更新日3,000人以上が現時点の目標です応援と拡散何卒よろしくお願い致します※誹謗中傷はSNSを含め弁護士指導のもと人物を特定し法的措置にてその責任を追及致します声を上げられない元ジュニアの方（デビュー組含む）には、JSAVA宛に是非連絡をください特に、アメリカ合衆国内（特にカリフォルニア、ニューヨーク）で性被害に遭われた方は、ぜひJSAVA宛に連絡をください私たちはあなたのことを全力でサポートしますし、その個人情報は守られます当会に寄付金、技術支援、事務支援などご協力ご賛同頂ける方（個人法人問わず）はこちらまでご一報くださいみなさんのお力もお貸しくださいどんどん情報を拡散してくださいどうかよろしくお願い申し上げますX（twitter）アカウント＠ishimarushimon   threads（スレッズ）ishimarushimon      Facebook石丸志門"""
http://nomihs1.livedoor.blog/archives/52107948.html,20230825084852,https://archive.li/ESj24,20230825001200,"""ジャニあっく！ : 本日は新たな弁護士事務所と東洋経済の取材を受けてきます""","""本日は午後イチで先方から声をかけてくださった、今顧問契約締結中の弁護団とは別の弁護士事務所にお話を伺いに行って、その後少し時間が空いてから東洋経済という雑誌の取材を代表と僕とで受けてきます途中時間があるので都合が合えば文芸春秋社にも寄ってこようかという話になっています弁護団は多ければ多いほど力強いのですが、その分成功報酬をお支払いする割合も増えてしまうので安易には契約できません報酬を払ってでも有効な力になって頂けるなら、と考えております東洋経済さんはその名の通り経済誌ですので、僕たちの活動が経済面でも話題になっていることは肯定的に捉えています僕の場合、畏まった場所に行く際はスーツで髪もオールバックにして行くので、まだまだ暑くて体に負担がかかります病気もあるのでこういう時は電車ではなく車を使って行くのですが、今回もタクシー代は出して頂けるのでそこは甘えてなるべく寄付金には手をつけないでいられるのはありがたいことです寄付金の使い道ルールとしては使ってもいいことになってはいますが、取材先などで出して頂けるときは甘えるように心がけています来週からは2回目の国対ヒアリングも控えていますしジャニーズ事務所の再発防止特別チームの提言もありますまあ24時間TVもありますが今回はどう捉えられるのか…シュークリームの件もありますしね いよいよ正念場に入っていきます多くの皆様の正義のお声がものを言いますどうかよろしくお願い申し上げますJSAVA副代表　石丸志門（個人情報保護士、個人情報保護指導者、個人情報保護コンサルタント、企業情報管理士、情報セキュリティ管理士、各資格保有者）ジャニーズ性加害問題当事者の会（Johnny's Sexual Assault Victims Association ; JSAVA）X(Twitter)フォロワー10,000人、ブログ読者毎日1,000人以上更新日3,000人以上が現時点の目標です応援と拡散何卒よろしくお願い致します※誹謗中傷はSNSを含め弁護士指導のもと人物を特定し法的措置にてその責任を追及致します声を上げられない元ジュニアの方（デビュー組含む）には、JSAVA宛に是非連絡をください特に、アメリカ合衆国内で性被害に遭われた方は、ぜひJSAVA宛に連絡をください私たちはあなたのことを全力でサポートしますし、その個人情報は守られます当会に寄付金、技術支援、事務支援などご協力ご賛同頂ける方（個人法人問わず）はこちらまでご一報くださいみなさんのお力もお貸しくださいどんどん情報を拡散してくださいどうかよろしくお願い申し上げますX（twitter）アカウント＠ishimarushimon   threads（スレッズ）ishimarushimon      Facebook石丸志門"""
http://nomihs1.livedoor.blog/archives/52042654.html,20170717151850,https://archive.li/FRecZ,20230824070700,"""ジャニあっく！ : 元ジュニア、向川千裕（仮名）独占手記""","""サイゾーウーマンに突如出てきた向川千裕（むかがわちひろ）（仮）という元ジュニアだと言う人物

一応、一通りアップされていた手記は見ました

世代的には、僕と１５年くらい離れてるのでしょうか

顔写真もなく仮名で、経歴も全く分かりません　なので、本当にジャニーズだったかも分かりません

記事の内容は、今なら別に元ジャニーズでなくても書けそうなレベルでしたね


まあ仮に本当の元ジャニーズだとしても、僕の伝えたいこととのベクトルはまるで違うようですので、
内容については「お好きにどうぞ」って感じです

僕の記事内容はつまらないですもんね～ああいう雑誌さんには（笑）


あ、でもただ一点、無名の頃に追っかけに手を出した、という下りはご自分の恥をさらす行為で、今は個人が特定されなくてもこのネット社会ですから、バレるかもしれませんよ。

ジュニアの人数が増えちゃうとこういう「迷惑行為」が取り締まれないんでかすね～
１０年もいて学んだことがなくただ「楽しかった」という感想だけのようですから、「どういうジュニア」だったかは、推して知るべし、ですかな！"""
http://nomihs1.livedoor.blog/archives/52041588.html,20170619194009,https://archive.li/CVfUJ,20230824065900,"""ジャニあっく！ : ジャニーさんが芸能界の業を最後にすべて溶かしてくれた""","""恐らく、英語圏の人間からは辛辣な軽蔑を受けるであろう２人のアイドルと女優

SMAPもついに結論が出た

こんな中、ジャニーズ史上前代未聞のジャニーさんのコメントが公式に発表されました

これは、あの女性アイドルグループの大混乱を、鼻毛の先で吹き飛ばすほどの歴史的コメントだった

ジャニーさんが丸くなった、ということとは違うと思います

どこにいようと、立派にやっていけると「認めてくれた」初めてのケース

こんなことは、想定外

ジャニーさんは崩壊を見ながら一生の最後を迎える、と以前書きましたが、これで、全てが逆転しました

ジャニーさんの抱える過去の業は、決して消えることは無い、と信じていました

それでも僕は、ジャニーさんに感謝していました

しかし、SMAPに対するコメントで、あの人の業がすべて帳消しになり、むしろやはりあの人は天からの使いだった、としか思えません

むろん、大人の事情的に考えても、もはや元SMAPメンバーに圧力をかける力も意味も無い

そうだとしても、あのコメントは少々の人徳者に出せるものではない

ようやく、ようやくジャニーさんが天からの使いだった、と結論づけることが出来た、と信念から思います"""
http://nomihs1.livedoor.blog/archives/52041641.html,20170621000643,https://archive.li/gSSSx,20230824065600,"""ジャニあっく！ : なんなんだよキムタク…人生の運を使い果たしたか？""","""ジャニーさんの史上初のコメントで、これでようやくSMAPの問題に気持ちよく片が付いたと思っていたら…

何でこんなタイミングで軽微とはいえ追突事故を起こすか？！

具体的な状況は分からないけど、もうキムタクも若くないんだから、好きな車ばかり乗るんじゃなくて、安全装備の最先端の車にシフトした方がいいと思う

いいじゃない、最新型ベンツで

あの車は現状世界一の安全装備が付いていたはず

AMGとかだったらカッコもいいし

個人の好みを優先させた結果がこれじゃあ、もう世間は納得しない

いいじゃない、家族重視の車で

ただでさえなにげにジャニーズは交通違反目立つんだから、しかもこれからもジャニーズで頑張っていくんだから、そういう部分も自分のワガママを通すわけにはいかなくなっているんじゃないかな

僕は、86みたいなスポーツクーペが好きなんですけど、妻の好みで FIT3ハイブリッドに楽しく乗ってます（笑）"""
http://nomihs1.livedoor.blog/archives/52041773.html,20170624185626,https://archive.li/RpNJU,20230824065300,"""ジャニあっく！ : そうだ、そういうえば…！思い出した！""","""これまで、僕の最後は単にコンサートを降りる、と言ってジャニーさんの逆鱗に触れ、首になったとふわっと思っていました

でも、よ～く思い出してみると、そこに行くまでに様々な「段階」がありました

僕と、忍者のメンバーとの中では恐らくダントツに僕の方が合宿所に行ってます

そして、ジャニーさんと２人きりで仕事や目指す方向など何度も語ったものです

錦織君に憧れていましたから、僕もジャニーさんに積極的に舞台の話など教わったり、自分の意見を言ったりしてました

そういう環境の中で、ヤンヤンだって、合宿所で僕から直接ジャニーさんに「最近テレビの仕事がないから、なにかくれないっすか？」ってねだって、じゃあ、ヤンヤン出なよ、ってなった

その当時は、ジュニアの中ではジャニーさんと相当仲が良く、お互いの意思統一も出来ていた

だから、誰よりも早く、次にジャニーさんがデビューさせたいメンバーや、そのグループの方向性まで情報を得ていたんです

たとえば、えんちゃんは最初７人制男闘呼組だったし、序列的に、柳沢君、正木、僕、塩入、早藤、藤沢あたりはほぼ当確メンバーだったし、高木はその次の序列、他の２人は圏外だったはずです

江端たちは最初から別枠扱いだったし、守谷君は男闘呼組、木暮君、平本君、内海兄、といった、１９６６年組はまた別枠だった
ここの世代は少年隊やシブがき隊とかぶるので、ジャニーさんの頭の中では６７年組は６７年組、６６年組は６６年組でグループとしては同列だけど分類はしていました

だから、系列的「アイドル路線」としては、僕らか、６６年組かしかなかったと言えます

そういう中で、どうやらジャニーさんは僕らを先に出したいという情報を、ジャニーさんから得ていました

情報と言っても、ジャニーさんの場合は日常会話の中での思いつきなので、僕は単に会話の中でアンテナを張っていただけです

それを、僕から塩入と早藤に話したんです。何かのリハーサル中に

それで、「それは嫌だね」となったんです。方向性が嫌だった

僕はとにかくキラキラ系を望んでいたので、和風バリバリなのは嫌だったんです

さらに、決定的だったのはそこに柳沢君が入ってきて（つまり６６年組）、彼がリーダーとなる

もうそれはムリ、グループならリーダーは譲れない、そう思いました

そこのところを、合宿所で、ジャニーさんに談判すればよかった
これまでそうしていたように

たまたま、その時に限って電話で話をしてしまった

今大人になって考えれば、あまりにも無礼極まる方法です。ワガママにもほどがありました

それでクビになりますが、その時点ではまだ少年隊もデビューしてない

少年忍者が出るのはさらにその後です

まあ、ジャニーズですから、競争心はあるに越したことはないのですが、天狗だったとしか言いようがありません。

悔しいし、お恥ずかしい話ですね"""
http://nomihs1.livedoor.blog/archives/52058925.html,20180913065355,https://archive.li/9HjF4,20230824063600,"""ジャニあっく！ : 【タキツバ】正式に発表された様ですね""","""タッキー＆翼のファンの皆さん

混乱する気持ちは良くわかります

よ～く分かります

しかし、僕としては、ジャニーズが100年続いていくためには
最高の選択だと思っています

錦織君がやらないなら、ジャニーさんの跡を継げるのは滝沢しかいません

彼がやってくれるなら、安心です。まあジャニーさんの持っていた「目」
だけはどうなるか心配ですが、それ以外の部分は何の心配もありません

ただし、然るべき時に速やかに社長にさせるべきでしょう
ここは、崩してはいけないところと思います

滝沢が受け継ぐ部分については例えマッチさんや東山くんであっても
従うべきです

ジュリーさんに至っては副社長で十分
それすら心配ではありますが、もはや黙って金勘定してればよろしい

また、翼は、よく辞めることを決意したと感服します
それだけに完治までの道のりが心配ではありますが、立派だと思います

彼らは、一切甘えることなく、ジャニーズでの「武士道」を貫く姿を見せてくれました

先輩として、彼らを心から誇りに思います

これで、このブログも続けていけそうです

ありがとう！タキツバ！頑張れ！タキツバ！ジャニーズよ永遠なれ！"""
http://nomihs1.livedoor.blog/archives/52059931.html,20181015011437,https://archive.li/Rp9hL,20230824062700,"""ジャニあっく！ : もし皆さんがジャニーさんとして生まれてたら？""","""眠いけど記事も流れで書きます！

まー皆さんはファンというか、観る側ですので、後から好みで色々言って頂けますけど、もし貴方のその感性でジャニーさんとして生まれていたら、どうですか？

いやいや、どうですか？って言われても困りますよね。例えばもう少し、ジャニーさんと同じ選球眼を持っていて、同じジュニアを選ぶ能力があったとしましょう。さらに、アメリカのエンターテイメントも、同じく見識があったとしましょう。

さて、そこまで持っていて、ジャニーさんのようなプロデューサー、演出家になれるでしょうか？答えは当然、なり得ませんね。いや、同じやり方をするのが正解なのではなく、育成方法、経験の積ませ方、デビューさせるジュニアの選び方、デビューの方針、名前、売り方…

これらには、答えがないんです。いわゆる正攻法は世の中にありましたけど、それでは王国は生まれません。

ジャニーさんの中にある目標、夢、理想、発見、タイミングの取り方、理論、過去事例、妄想…こういうものがその時々の目分量でミキサーにかけられて、出てきたものがジャニーズのタレントなんです。
だから、実はジャニーさんにはそれがどんな味なのか飲んでみないとわからないんです。でも、飲む前から美味しいのは確信してるんです。そして生まれたオリジナルな味は、案外地味な方法で売りに出すんです。つまり、すんごいのありますよー！ってやらない。意外とそのへんは他の事務所以下かもしれない。あえて言えば、口コミだよりに近い？

多分自信があるんですよ、自分の味に。だから、無理して広告費をかけないんだと思うんです。最近はそうでもないですけどね。それは事務所にお金があるからで、僕らの頃はまだまだ大手に比べたら弱小事務所ですから。合宿所だけですよ、豪華なのは。本間ゴルフのときの事務所の狭さと汚さと言ったらもう…ファンの方は、今のファミクラと岸体育館側のファミクラの違いを知ってればわかると思います！たのきんが出なかったら何年持ったか…

そのたのきんのチャンスを逃さず、すかさず連発攻勢を仕掛けたあの嗅覚は、歴史に名前を残す人に相応しいのではないでしょうか。金八シリーズがもし単発で終わってたら？これが未来を嗅ぎ取る嗅覚ですよ。"""
http://nomihs1.livedoor.blog/archives/52056401.html,20180625192803,https://archive.li/YjkXJ,20230824062100,"""ジャニあっく！ : この話、覚えていらっしゃいますか？""","""僕、去年脱サラしてWEBデザイナーを目指しています

そしてようやく、全ての講座を卒業することが出来ました

今日、そのスクール母体の会社の面談を受けて、動画編集インターン生として採用してもらうことが出来ました

とは言ってもインターン「生」なので、お給料はありません

その代わり、受講料もありません

これまではあくまでスクールの課題をやっていたのですが、これからは会社が実際に受注した仕事を、指導を受けながらやらせて頂くことになります

一応、期間は3ヶ月

そのあとは、別の部署のインターンをやったり、うまく行けばそのまま正社員採用になる可能性もあります

僕としてはもっともっと実力をつけたいので、別のインターンも3ヶ月後にやらせてもらいたいなあと思っていますが、毎回枠が少ないのでお願いすればできるわけではありません

ただ、会社も僕の今後をできるだけサポートしてくれると言ってくれたので、半年前よりはずっと明確に未来が見えて来ました！

まずは頂いたチャンスを無駄にしないよう、全力で頑張ります！！"""
http://nomihs1.livedoor.blog/archives/52055980.html,20180613193404,https://archive.li/2MH4R,20230824062000,"""ジャニあっく！ : 「不協和音」を連続20回踊れないジュニアはクビにしろ""","""真似してないんでよくわかんないですけど、紅白で欅坂ぶっ倒れてたじゃないですか

いいですよね～ああいうの！ああいうの取り組みたい！

ジュニアなんて若いんだから、むちゃくちゃやらせてナンボなんですよ

レッスンではもうむちゃくちゃ厳しく、「それは死ぬ！」って思わせるような厳しく激しく容赦ないレッスンを今はしてるんですかね？昔は全員やってたから、いまの光一くんみたいなことが出来るんだと思うんですよ。

できない奴は切り捨てちゃえばいいんです

それがジュニアのあるべき姿です

もう鍛えて鍛えて鍛えまくって、それでも先輩には及ばなくて、いろんな工夫を独自に身につけてゆく（苦しいときの呼吸法とか）

先輩は若いジュニアがそうやって食らいついてくるから、華で突き放す

ジュニアもただ踊るだけじゃなく、同じ踊りでどうしたら目立つのか、インパクトが出るのか鏡の前で試行錯誤する

そして、例えば「不協和音」20回連続全て最高パフォーマンスで同じように踊れ！とかいう課題と戦い、命がけでクリアする　そういうのを毎週やる

個人的に、当時だったら僕らは全員できると思いますよ"""
http://nomihs1.livedoor.blog/archives/52107911.html,20230823075658,https://archive.li/coNBR,20230823002800,"""ジャニあっく！ : 本屋さんで本橋先生の出版イベントにゲスト出演してきました！""","""先日も1回目の出版イベントがあったのですが、昨日も報道陣を入れての2回目のイベントを行いましたフランクな感じも僕も慣れてきたので、髪型はオールバックでは行きませんでしたまた、代表の知人のなべやかんさんが見学に来てくれましたさらに、お伝えしていなかったのに山井議員までいらしてくださいましたイベントでは北公次さんが昔告発された時の動画がいつも流れるのですが、大変胸が苦しく、せめてご存命だったらどんなに喜んでくれたかを思うと心が痛みますこのイベントは今後もあと2回ほどある予定ですまた写真でも撮れたら公開しますね！JSAVA副代表　石丸志門（個人情報保護士、個人情報保護指導者、個人情報保護コンサルタント、企業情報管理士、情報セキュリティ管理士、各資格保有者）ジャニーズ性加害問題当事者の会（Johnny's Sexual Assault Victims Association ; JSAVA）X(Twitter)フォロワー10,000人、ブログ読者毎日1,000人以上更新日3,000人以上が現時点の目標です応援と拡散何卒よろしくお願い致します※誹謗中傷はSNSを含め弁護士指導のもと人物を特定し法的措置にてその責任を追及致します声を上げられない元ジュニアの方（デビュー組含む）には、JSAVA宛に是非連絡をください特に、アメリカ合衆国内で性被害に遭われた方は、ぜひJSAVA宛に連絡をください私たちはあなたのことを全力でサポートしますし、その個人情報は守られます当会に寄付金、技術支援、事務支援などご協力ご賛同頂ける方（個人法人問わず）はこちらまでご一報くださいみなさんのお力もお貸しくださいどんどん情報を拡散してくださいどうかよろしくお願い申し上げますX（twitter）アカウント＠ishimarushimon   threads（スレッズ）ishimarushimon      Facebook石丸志門"""
http://nomihs1.livedoor.blog/archives/52107879.html,20230821202747,https://archive.li/C7Xmp,20230821162800,"""ジャニあっく！ : 蓮舫参議院議員に陳情してきました！""","""今日、参議院議員会館にて蓮舫参議院議員（以下、蓮舫さん）と面会し、僕らの訴えを陳情して参りましたそもそもなぜ蓮舫さんと面会できることになったかというと、先日行われた立憲民主党国対ヒアリングに出席した際、「同い年で芸能界にいたことのある蓮舫さんにはぜひお会いして話を聞いて頂きたい」と僕が発言した記事を蓮舫さんがお読み下さっていて、「ぜひ会いましょう」と快諾頂いたことを同党の山井衆議院議員からつい先日お知らせを頂いた、という流れでした蓮舫さんはそれはこの問題について怒りを感じてくださり、悲しみも感じてくださり、共感もしてくださいました僕はぜひこのジャニーズ性加害問題を秋の臨時国会の予算委員会の場で答弁してほしい、とお願いしました蓮舫さんはこの問題は総理に尋ねたいと仰って頂きましたもちろん、予算委員会の場で誰がどのような質疑をするかというのは簡単に決められず、各党のそれぞれの方針で決められるので、お約束を頂いたというわけではありませんしかしもし国会で取り上げられるのであれば、ぜひ傍聴したい旨もお伝えしましたジャニーズ事務所には、どんどんこの問題が大きくなる前に、一刻も早く当事者の会と会って事実認定・謝罪・救済の道筋をつけることを強く希望しますJSAVA副代表　石丸志門（個人情報保護士、個人情報保護指導者、個人情報保護コンサルタント、企業情報管理士、情報セキュリティ管理士、各資格保有者）ジャニーズ性加害問題当事者の会（Johnny's Sexual Assault Victims Association ; JSAVA）X(Twitter)フォロワー10,000人、ブログ読者毎日1,000人以上更新日3,000人以上が現時点の目標です応援と拡散何卒よろしくお願い致します※誹謗中傷はSNSを含め弁護士指導のもと人物を特定し法的措置にてその責任を追及致します声を上げられない元ジュニアの方（デビュー組含む）には、JSAVA宛に是非連絡をください特に、アメリカ合衆国内で性被害に遭われた方は、ぜひJSAVA宛に連絡をください私たちはあなたのことを全力でサポートしますし、その個人情報は守られます当会に寄付金、技術支援、事務支援などご協力ご賛同頂ける方（個人法人問わず）はこちらまでご一報くださいみなさんのお力もお貸しくださいどんどん情報を拡散してくださいどうかよろしくお願い申し上げますX（twitter）アカウント＠ishimarushimon   threads（スレッズ）ishimarushimon      Facebook石丸志門"""
http://nomihs1.livedoor.blog/archives/51162151.html,20090131233311,https://archive.li/dxxC9,20230819134300,"""ジャニあっく！ : ＳＭＡＰ特集を見ていて""","""彼らが苦しみながら成功を掴んだことはよく分かりました。

でも、じゃあどうして忍者たちはそこまで面倒見てもらえなかったんでしょうか。ダンス力は非常に高く、レコ大新人賞にノミネートまでされていたのに…

僕は、自分勝手に確かに忍者入りを断りました。ですから僕が忍者についてコメントを出すこと自体甚だ失礼なことかもしれません。でも、仲間としては頼れる仲間だったから…

ＳＭＡＰの正式決定まで相当紆余曲折があったことはなんとなく覚えています（面識は誰もないですが）

でも、彼らは「Youたちもうやめれば？」と叱咤激励とも取れるジャニーさんの軽い一言、忍者にはなかったと思います。なぜかといえば、忍者自体ジャニーさんの自信作だったからに他なりません。でも、結果がついてこなかった。ネーミングも不評だった。

でもＳＭＡＰと忍者にレベル的に何の差があったのでしょう。
超君だって中居君くらいのＭＣ能力はありました。ダンスは後から入った３人についてはよく知りませんが、正木、超君、高木（はやや劣ったかも）についてはレベルは高かったはずです。だって、あの少年隊バックダンサーからえりすぐられたメンバーが忍者なのですから。じゃあ、僕ともう二人がそのまま残っていたら結果は違っていたか？そうは思いません。

結論的には、光ＧＥＮＪＩでジャニーズの方向性が一区切りついてしまい、ＳＭＡＰ以降という新しい潮流が世間に渦巻いた、そう分析しています。

ＳＭＡＰも苦労したんだ、悩んだんだ、ということは改めて言いますが良く分かりました。でもそれは彼らだけが味わったものではなく、デビューがかかっているクラスの人間は必ず何らかの苦悩を体験していたのです。皆さんには、是非そのことを分かってあげてください。消えていったタレントたちのためにも…"""
http://nomihs1.livedoor.blog/archives/51139035.html,20081210002111,https://archive.li/HOuqm,20230819134000,"""ジャニあっく！ : 大沢へエール""","""大沢さぁ。

びっくりしたよ、携帯のニュース見て。
あんな題名の本、どうして出したんだろう、って混乱したよ。

読んでないから軽率なことはいえないけど、これまでの人生を振り返った正当な自叙伝らしいね。よかった。

昭和57年１月17日のオーディション。70数名の中から選ばれたのは、俺とお前と正木のたったの３人だったな。

３人。

俺には１年間の学校による活動停止期間があった。その間に、お前はいとも簡単にイーグルスに抜擢された。羨ましかったよ。悔しかったよ。ほとんどキャリアの変わらない宇治やシゲ、内海とメンバーを組む。おかしいじゃないか、大沢以外は、みんな俺と同い年なんだぜ。でも当時の俺から見てもお前はくそ生意気だったけど、お前が選ばれて当然だと思ったよ。それほど、輝くものを持っていた。

イーグルスは失敗に終わったけど、今度は光ＧＥＮＪＩで再デビュー。もうそのときには俺は事務所を去っていたけど、内海と大沢なら若い奴らを引っ張っていける、そう願っていたよ。正木は俺の抜けた穴を超君と上手く埋めてくれて…やっぱり俺の変わりはきつかったろうケド。後から入った連中にはね。

俺たち３人の中で、一番の出世頭は文句なくお前だ。
俺と正木は、歩む路線は違ったが、俺がやめるまでは俺が頭一つ正木よりリードしていたと、俺は思っている。俺は曲は出せなかったけど、連ドラとバラエティのレギュラーとってたからねっ。

正木は真面目で、おとなしいタイプだったけど、俺とお前は天狗の鼻がこれでもかってくらい高くそびえたっていたな…（笑）
でも、お前はみんなに愛されていたな。どんなに生意気なことを言っても、態度をとっても、みんなとうまくやっていっていけてたよな。

俺はダメだった。仲間を作ろうとせず、実力世界の論理で年上だろうと相手の気持ちを考えることなく自分の出世ばかり考えていた。だから、ジュニアの間で俺はみんなから格好の標的にされた。控え室の電気を突然暗くして、２～３０人でよってたかってボコボコにされたこともあったよな（笑）。その様子を見て植草君が「なにがあった？」って聞いてくれたけど、移動のバスの中でみんなの目線が怖くて、「僕が悪いんです」って言った事、今でもはっきり覚えているよ。今だったら、鍛えているので全員相手にしても半分は倒す自信があるけどな（笑）。正木は真面目なタイプだから、俺に巻き込まれていじめの対象になってしまった。彼には直に会って頭を下げたい気持ちだ。

俺たち３人の中で、いち早く芸能活動にピリオドを打ったのは俺だった。でもお前ら二人は事務所と分かれても芸能界を諦めなかった。俺には、ジャニーさんを敵に回して戦う勇気がなかった。なんだかんだ言って、あの方は俺の恩人だから。

俺はここ十数年のお前のテレビを見て悲しかった。あれだけみんなから可愛がられていたのに、汚れ役をやるようになるなんて…
でも、ヤっくんだって、はなまるの前はそうだったじゃん。お前ならきっとチャンスはやってくる。そう信じてる。

お前も俺も正木も今や「アラフォー」世代だ。俺はＩＴ業界でこの世界的不景気に捨てられないように毎日闘ってるよ。

お前の本のダイジェストを見て、「人間大沢樹生」が結婚、離婚、男の子育て、（芸能の）不景気…その中での人間成長。俺、きっともう叶わない事だろうけど、お前と一杯のみたいな。男と男として。本の題名は、人によっては「キャッチーだ」と揶揄されるかもしてない。でも俺はわかっている。お前は、変わったんだ。

俺は俺の信ずる道を行く。お前も、ファンのみんなやサポートしてくれる関係者の心から感謝を忘れず、お前の信ずる道を行け！"""
http://nomihs1.livedoor.blog/archives/51144159.html,20081221211531,https://archive.li/5XWW2,20230819133800,"""ジャニあっく！ : 花男Ｆ到着！でもある場面を見て暗い気持ちに…""","""よーやく届きました「花男Ｆ」

なんとまあ仰々しい箱だこと（笑）

で、まあ、まず最初に特典映像のほうから見たんですね。

そこにはクランクインやクランクアップの様子が映し出されていました。

僕は、ＴＢＳのドラマに出たとき、やはりクランクアップの打ち上げとかありました。でも、それを覚えているのはその時の写真が残っているからです。

実は、あの時のクランクインやクランクアップの時の様子、全く覚えていないんです。

緊張したからではありません。悔やみきれない理由からです。


僕はあの番組を、「軽視」していたのです。やれ「学園モノに出たかった」だの、「こんなホームドラマはジャニーズらしくない」、「髪を直毛にしてくれ？俺はジャニーズジュニアだよ？」

こんなことを真剣に思っていました。監督の指示で直毛にした髪型も、あまりに嫌だったので７話から勝手にパーマヘアに戻してしまいました。

バカでしょ？

だから、覚えていないんです。打ち上げの時も、カラオケを勧められたのが嫌で、「僕は遊びで歌なんかやりたくないですから」と、大真面目で言ってしまって、監督からたしなめられたことは覚えていますが。

感謝の気持ち、謙虚な気持ちがあれば、あんなふうにインやアウトを覚えていられたんだろうな…と思ってしまって、自分のバカさ加減に暗い気持ちに…


でもそれがあるから、今の人間を磨く姿勢が出来たんだと思って、今日も頑張ります。"""
http://nomihs1.livedoor.blog/archives/51035046.html,20080401214001,https://archive.li/W8gBa,20230819132100,"""ジャニあっく！ : ピーチク、パーチク""","""新入社員の季節がやってきたようだ。今日の帰りの電車の中は、入社式らしきものの帰りの団体でごった返していた。

なぜだか女性ばかりだったのだが、うれしいどころかもううんざり…

１００人くらいは一斉に乗ってきただろうか。全員が知りあいなわけでもないだろうが、小グループごとに全員が一斉にペチャクチャ大声で話し続けている。ピーチクパーチクうるさいったらありゃしない。

今日は強風で電車が遅れ、唯でさえ混んでいるのに、すずめどもの大合唱。加えて隣に立つだけで痴漢警戒のオーラ出されまくり。

あえて、我慢がならんのであえて言います。

「この俺がお前らごときのカラダにわざわざ触るかっ」

まあ中にはそこそこのレベルの子もいなくもなかったが、タレント性のオーラのある子は皆無でしたね。もう自分とは無縁の距離感が余計にそう思わせてもいるのでしょうが、やっぱり僕の恋人はトモとテニスだけですね～"""
