名詞,名詞数,動詞,動詞数,形容詞,形容詞数
追究,2,絞める,11.0,,
糾弾,19,積み上げる,2.0,,
テスト,56,掻い摘む,1.0,,
合理,96,立ち寄る,12.0,,
弾劾,7,やり返す,2.0,,
口,179,混ざる,5.0,,
愚策,2,得する,1.0,,
ジャッジ,16,とく,2.0,,
冷酷,5,省ける,9.0,,
切り取り,2,負わす,2.0,,
恣意,58,もの申す,4.0,,
生活苦,1,貢ぐ,1.0,,
返済,5,暴れる,5.0,,
大学生,84,倒す,3.0,,
御手洗,2,買わす,4.0,,
コンビニエンスストア,21,築ける,1.0,,
致命,15,いらっしゃる,3.0,,
市場,29,使いこなせる,3.0,,
成長,38,来たす,3.0,,
付着,3,見せびらかす,1.0,,
色,44,追い返す,4.0,,
ビデオ,11,斬る,2.0,,
有効,34,写る,6.0,,
グッズ,5,替わる,3.0,,
公立,110,懲りる,9.0,,
最貧,1,付き纏う,5.0,,
家庭,181,食い止める,3.0,,
後れ,2,楽しめる,13.0,,
バリュー,4,焼く,2.0,,
不学,4,騒げる,1.0,,
戸,2,ゆく,3.0,,
めん,8,膨れる,4.0,,
明治,8,あたる,2.0,,
パソコン,1,委ねる,5.0,,
リモート,19,信じ込む,2.0,,
児童,84,覆す,6.0,,
生徒,161,見送る,3.0,,
自明,18,のさばる,1.0,,
貧乏,15,受け取れる,3.0,,
アカウント,382,ぶん殴る,1.0,,
明確,105,図れる,1.0,,
現在,37,佇む,6.0,,
進行,13,たたく,1.0,,
形,32,すっ飛ぶ,4.0,,
先日,72,面食らう,1.0,,
お互い,38,掻き立てる,3.0,,
レポート,11,作り直す,6.0,,
正,10,引き下がる,2.0,,
恩,16,囃す,2.0,,
死亡,14,釣る,6.0,,
危篤,8,度重なる,4.0,,
眉,2,建つ,3.0,,
唾,4,喋る,2.0,,
域,26,弾ける,1.0,,
考察,10,魅せる,2.0,,
搭乗,28,燃やす,28.0,,
本格,4,臨む,13.0,,
中旬,15,のりこえる,2.0,,
曰く,8,呈する,1.0,,
席,34,詰め寄る,4.0,,
往路,5,恥じる,2.0,,
擁護,161,成り上がる,1.0,,
非難,149,浸る,3.0,,
パンケーキ,15,のける,1.0,,
糖分,5,響く,12.0,,
摂取,6,惚ける,1.0,,
至急,6,追い出す,7.0,,
疲れ,2,補う,6.0,,
私情,6,ます,3.0,,
今日,47,入れ替える,4.0,,
回復,72,銘打つ,5.0,,
金額,78,あう,2.0,,
至福,1,引き摺る,5.0,,
ひととき,2,下ろす,5.0,,
極楽,1,溶かせる,2.0,,
癖,7,誓う,7.0,,
生クリーム,1,睨める,2.0,,
悩みごと,1,断れる,6.0,,
スーパー,13,まかり通る,5.0,,
ショートケーキ,5,撮す,2.0,,
自慢,19,厭う,3.0,,
徹夜,11,飲ます,5.0,,
無印,2,仕込む,3.0,,
良品,2,別ける,4.0,,
適当,25,競う,5.0,,
椅子,3,あやかる,2.0,,
牙,2,またす,2.0,,
諸々,17,問い詰める,7.0,,
姿勢,144,打って出る,1.0,,
長時間,3,持ち上げる,6.0,,
各所,6,使い分ける,4.0,,
あたり,129,躓く,4.0,,
胃潰瘍,3,剥ぐ,3.0,,
患部,1,逆だつ,2.0,,
ステロイド,27,似せる,4.0,,
影武者,1,取らせる,3.0,,
画像,203,なぞらえる,1.0,,
映像,43,手放す,2.0,,
誤解,141,弄る,2.0,,
人道,9,裁つ,2.0,,
保障,212,からかう,2.0,,
人物,293,紛れ込む,1.0,,
元気,15,騙る,6.0,,
以降,34,立ち会う,1.0,,
賛成,56,かかれる,2.0,,
拙速,8,噛みしめる,3.0,,
準備,71,立て込む,4.0,,
期間,92,見渡す,4.0,,
入念,5,退る,4.0,,
時,173,耐え抜く,1.0,,
食品,59,見かねる,1.0,,
消費,61,騒がせる,7.0,,
密接,13,絞り込む,2.0,,
情勢,48,築く,3.0,,
頻発,6,容れる,1.0,,
受診,63,かる,2.0,,
土曜日,19,ふざける,4.0,,
休診,3,もじる,2.0,,
ゴールデンウィーク,3,逸す,5.0,,
休み,12,なす,4.0,,
患者,149,追いつける,5.0,,
学事,3,曲がる,1.0,,
カレンダー,9,成り立つ,17.0,,
アサ,11,つまされる,4.0,,
シン,20,突っかかる,9.0,,
マリオ,6,ひる,4.0,,
仮定,21,突き放す,4.0,,
矛盾,145,なすり付ける,2.0,,
ジュネーブ,3,務まる,3.0,,
保護,144,なだれ込む,2.0,,
法益,12,相変わる,1.0,,
遡及,3,だまる,2.0,,
原則,95,かく,2.0,,
赤十字,1,祝える,1.0,,
標,1,償える,1.0,,
章,12,類する,2.0,,
着用,46,欺く,3.0,,
権利,645,立ち向かえる,2.0,,
万が一,21,擦り付ける,1.0,,
戦闘,60,隔てる,1.0,,
参加,247,乗り入れる,1.0,,
危害,15,順序づける,1.0,,
難解,4,測れる,5.0,,
ゲーム,22,寂れる,2.0,,
字数,4,負かす,9.0,,
苦悶,1,恨む,13.0,,
パズル,2,待ち合わせる,1.0,,
体操,4,おける,3.0,,
アイディア,4,立ち上がる,5.0,,
ミーティング,6,惑わす,7.0,,
製,17,だく,1.0,,
保有,34,見出せる,7.0,,
方法,103,突き刺さる,2.0,,
当地,25,はみ出す,1.0,,
名門,13,足る,16.0,,
なに,34,いじる,1.0,,
正規,19,起こる,8.0,,
交換,37,なすりつける,1.0,,
留学,183,讃える,7.0,,
語学,12,乗っ取る,1.0,,
全員,110,蒔く,1.0,,
優秀,82,評す,5.0,,
心配,35,引ける,6.0,,
潜在,5,あける,4.0,,
持ち,11,苛む,9.0,,
向学心,15,吠える,8.0,,
好奇,7,拝む,2.0,,
旺盛,1,戻す,13.0,,
有意義,14,突き付ける,7.0,,
返事,5,でる,1.0,,
自戒,12,励ます,15.0,,
適合,2,吹き返す,4.0,,
リ,3,知らす,9.0,,
メイク,12,発つ,4.0,,
菊花,8,加わる,8.0,,
紋章,2,当たり散らす,3.0,,
割愛,16,逆らえる,3.0,,
帆柱,1,けす,1.0,,
軍艦,9,題す,20.0,,
旗,37,義務付ける,1.0,,
大将,2,取り立てる,5.0,,
意匠,1,決する,1.0,,
掲揚,1,沸かす,4.0,,
行進曲,1,蒸し返す,1.0,,
シーン,27,勝ち取る,13.0,,
放送,42,はやる,2.0,,
テレビ朝日,3,引き出せる,1.0,,
海戦,2,浮かべる,4.0,,
テレ朝,11,凹む,1.0,,
動画,184,嘯く,1.0,,
団,30,貫く,12.0,,
通称,11,冠する,3.0,,
ブルー,27,連なる,5.0,,
インパルス,16,引き下げる,3.0,,
練習,16,送り込める,2.0,,
編隊,1,這う,1.0,,
マーク,37,推し進める,7.0,,
のび太,4,賄える,4.0,,
いつか,30,過ぎ去る,2.0,,
施行,20,取り返せる,3.0,,
規則,22,解する,6.0,,
文言,169,取り消せる,8.0,,
改正,94,出直す,14.0,,
過渡,6,解す,7.0,,
期,83,まう,5.0,,
倍,37,立ち返る,3.0,,
人数,55,いふ,1.0,,
学年,14,弱まる,9.0,,
トレンド,13,罰す,2.0,,
即時,4,行き渡る,6.0,,
タイミング,83,絞まる,1.0,,
下,57,託す,4.0,,
交代,10,茶化す,25.0,,
手続き,79,現す,2.0,,
永田町,16,釣れる,2.0,,
霞が関,22,退ける,18.0,,
宮中,3,かけ離れる,2.0,,
首相,131,ひむ,2.0,,
憲法,106,果たせる,5.0,,
法令,59,見返す,7.0,,
堅持,4,はためく,1.0,,
選出,29,送り付ける,1.0,,
いたずら,5,好む,4.0,,
機能,97,抱きつく,3.0,,
恐れ,7,係わる,1.0,,
政府,315,割ける,5.0,,
運営,154,羽ばたける,4.0,,
横暴,16,凝る,1.0,,
蹂躙,21,揺さぶる,1.0,,
プロセス,62,通わす,1.0,,
まま,157,もる,5.0,,
対抗,59,焼き払う,1.0,,
蛇足,5,噴く,1.0,,
辞職,11,巻く,8.0,,
後任,5,選る,1.0,,
次,104,呻く,2.0,,
オリンピック,22,照らす,9.0,,
パラリンピック,12,疎む,2.0,,
ホテル,341,雇う,5.0,,
宿泊,267,抱え込む,1.0,,
都内,98,ぼける,1.0,,
実施,90,うむ,5.0,,
近郊,5,近づく,9.0,,
受験生,22,くらう,1.0,,
地方,650,落とし込める,4.0,,
いま,501,見出す,16.0,,
改元,3,あがる,1.0,,
改修,9,持て余す,4.0,,
元号,6,走れる,1.0,,
最悪,32,思い切る,4.0,,
場合,398,諭す,5.0,,
平成,19,群れる,4.0,,
年度,37,対す,1.0,,
羽田空港,85,古ぼける,1.0,,
大量,56,奪える,1.0,,
飛行機,90,宿す,1.0,,
基地,101,押し出す,2.0,,
空港,199,住まわせる,1.0,,
墓場,6,差し置く,6.0,,
光景,98,甘んじる,5.0,,
馴染み,10,導き出す,3.0,,
羽田,25,寄れる,4.0,,
旅客機,11,訪ねる,8.0,,
並び方,1,壊れる,9.0,,
可視,28,はずれる,3.0,,
機会,165,障る,1.0,,
損失,19,咽ぶ,1.0,,
大前提,5,煮詰める,1.0,,
反論,359,分捕る,2.0,,
見殺し,2,捕れる,1.0,,
地元,126,あきる,2.0,,
住民,58,掛け合う,2.0,,
票,58,挫ける,3.0,,
徳島,2,被せる,3.0,,
県内,16,憎まれる,3.0,,
外,115,遅らせる,3.0,,
パチンコ,9,取り除く,4.0,,
病的,4,資する,6.0,,
インターン,34,取りやめる,1.0,,
上司,16,擁する,3.0,,
増加,27,読み込める,2.0,,
タスク,9,いたむ,2.0,,
正常,11,やり直せる,3.0,,
防犯,10,解ける,3.0,,
防火,3,適す,4.0,,
防疫,40,温める,18.0,,
防災,12,またぐ,1.0,,
不合理,3,祭る,1.0,,
趣旨,14,こりる,7.0,,
芸能人,34,計る,1.0,,
私刑,71,付き合える,5.0,,
扇動,16,嵩張る,2.0,,
食い扶持,3,手間取る,2.0,,
拡散,87,戴く,2.0,,
根絶,7,めくる,1.0,,
ヶ月,70,流せる,1.0,,
ライアン,2,埋め立てる,2.0,,
エアー,3,住まう,3.0,,
手元,29,振り向く,1.0,,
性質,29,浮かび上がる,6.0,,
割合,39,のむ,1.0,,
観光,57,そびれる,4.0,,
景気,5,馴染む,2.0,,
メリット,17,取り組める,8.0,,
隋,7,追い越す,1.0,,
使,8,のぞく,1.0,,
遣唐使,7,埋もれる,1.0,,
岩倉,7,踏み入る,9.0,,
使節,7,振る舞える,1.0,,
渡来,1,わたる,2.0,,
鑑真,1,遠ざける,3.0,,
風邪,4,取り合える,3.0,,
インフルエンザ,27,掘り下げる,2.0,,
冬,9,下せる,3.0,,
左側,1,立てこもる,2.0,,
通行,2,みなす,1.0,,
右側,8,切り上げる,3.0,,
インパクト,5,ぶら下げる,4.0,,
十分,55,採る,1.0,,
全国,76,言い過ぎる,2.0,,
就学,5,連れ去る,3.0,,
高等,45,思い当たる,1.0,,
包括,5,わきまえる,13.0,,
スケール,3,読み替える,1.0,,
あまり,21,見積もる,18.0,,
遺体,21,渋る,12.0,,
搬送,5,言い切る,2.0,,
専用,55,仰げる,1.0,,
傷害,9,読み解く,1.0,,
保険,50,揺るがす,1.0,,
発信,313,取りこぼす,2.0,,
中田,15,慌てる,7.0,,
敦彦,14,ふためく,1.0,,
オタク,31,洗い出す,3.0,,
本音,57,のる,2.0,,
冗談,20,嘗める,1.0,,
チャンネル,39,達する,6.0,,
悶々,2,切り出せる,1.0,,
誤り,18,すっとぼける,1.0,,
だらけ,7,うなされる,3.0,,
教材,7,腫れ上がる,1.0,,
使いもの,5,凌ぐ,2.0,,
知識,70,超す,2.0,,
正誤,18,漕ぐ,3.0,,
地域,331,住める,3.0,,
料,71,根付く,8.0,,
大雑把,9,駆け込める,2.0,,
流れ,33,折り合う,1.0,,
把握,35,講ずる,1.0,,
基礎,14,息巻く,2.0,,
根本,42,隠せる,6.0,,
資材,3,評する,2.0,,
ダメ,49,彫る,1.0,,
コメディアン,1,報う,7.0,,
タレント,9,贈る,1.0,,
実績,26,寄りつく,1.0,,
中学生,54,待ち構える,2.0,,
向け,72,回す,5.0,,
教科書,7,行き届く,3.0,,
資料集,1,持ち直す,1.0,,
確認,355,沈む,5.0,,
学者,63,匂わせる,1.0,,
ミス,182,おじゃる,1.0,,
マスコミ,7,形作る,1.0,,
誤報,5,押さえる,2.0,,
これら,122,憐れむ,1.0,,
犯人,20,むしり取る,1.0,,
万引き,5,ふる,1.0,,
以前,203,くらむ,1.0,,
検証,72,与する,1.0,,
訂正,221,流し込む,1.0,,
規定,93,貪る,1.0,,
余計,22,思いだす,1.0,,
お世話,47,付け替える,1.0,,
改憲,19,思い返す,1.0,,
コントロール,12,はう,2.0,,
評価,148,めぐる,4.0,,
仮想,4,見定める,1.0,,
敵国,16,打てる,12.0,,
有事,87,売り捌く,2.0,,
中央,24,貯める,3.0,,
パワフル,3,からむ,1.0,,
銃撃,8,散らかす,5.0,,
共同通信,114,生き返る,1.0,,
驚き,24,構える,5.0,,
図書,3,やせる,1.0,,
指定,93,積み重ねる,2.0,,
書店,16,惹く,9.0,,
購入,65,定まる,2.0,,
英語,225,急く,1.0,,
文献,4,ほる,6.0,,
印刷,38,焼ける,1.0,,
不在,7,巣立つ,1.0,,
軍部,6,崩れる,7.0,,
暴発,5,迎え入れる,2.0,,
現時点,31,汚す,4.0,,
化粧,9,冷ます,1.0,,
水,57,捜す,1.0,,
乳液,1,冷ませる,1.0,,
シャンプー,1,舞い戻る,1.0,,
完備,5,走り去る,2.0,,
インチ,5,思い知る,1.0,,
ラップ,7,出張る,2.0,,
領域,14,篭る,1.0,,
一般人,20,飛び回る,3.0,,
後回し,7,映し出す,1.0,,
プレゼンテーション,2,悟る,1.0,,
行き来,3,焦る,2.0,,
気分,49,感じ取れる,2.0,,
転換,25,打ち込む,1.0,,
考えごと,3,渡り歩く,1.0,,
収集,19,狂わす,2.0,,
マルチタスキング,1,押し入る,1.0,,
同時,14,愛し合う,1.0,,
並行,6,抜き取る,3.0,,
昨夜,1,悼む,7.0,,
今夜,7,シラケる,1.0,,
レッド,5,見計らう,1.0,,
ブル,2,ござる,1.0,,
ロング,2,かき込む,2.0,,
缶,3,没す,1.0,,
ビタミン,1,遺す,2.0,,
併用,5,織る,1.0,,
心臓,4,わかす,2.0,,
負荷,5,つけ込む,11.0,,
体調,71,成し遂げる,1.0,,
ロールスロイス,2,奮い立つ,1.0,,
高級,26,押しのける,1.0,,
自動車,34,差し迫る,1.0,,
意外,21,ねとる,1.0,,
航空機,20,念じる,6.0,,
艦船,3,振りかざす,16.0,,
エンジン,9,きづく,1.0,,
減産,1,かれる,1.0,,
大日本帝国,8,おわる,3.0,,
名称,27,撃ち込む,1.0,,
直訳,1,泊まれる,4.0,,
帝国,17,溺れる,2.0,,
曲,20,寝ぼける,1.0,,
ループ,1,成りすます,1.0,,
再生,25,ためす,1.0,,
映画,77,切り開く,2.0,,
親,188,頑張れる,7.0,,
母親,55,預かる,9.0,,
すべて,158,罹る,8.0,,
先生,61,飛び交う,3.0,,
人称,2,食らう,3.0,,
代名詞,2,博す,2.0,,
日本語,138,阻める,4.0,,
曖昧,23,取り返す,1.0,,
抽象,7,擦り寄る,3.0,,
概念,60,張れる,1.0,,
身近,13,おもう,7.0,,
画面,14,騒ぎ出す,1.0,,
作業,55,追い抜く,1.0,,
不思議,152,差し引く,9.0,,
機種,18,おそれる,2.0,,
変更,70,上り詰める,1.0,,
かなり,18,聞き捨てる,1.0,,
発生,99,励ませる,1.0,,
頻度,22,詰め込める,1.0,,
接続,12,積める,5.0,,
不良,14,なじめる,1.0,,
一斉,9,折る,2.0,,
インターネット,25,つむ,5.0,,
回線,27,軋む,1.0,,
症例,1,明るむ,1.0,,
発見,12,引き立てる,1.0,,
国外,7,弄う,1.0,,
初,28,為る,1.0,,
タイ,26,組み立てる,1.0,,
月下,1,脱ぎ捨てる,3.0,,
旬,1,脱ぐ,7.0,,
年末年始,25,放り込む,4.0,,
週間,68,報いる,1.0,,
周囲,52,推せる,1.0,,
味覚,4,あやまつ,1.0,,
嗅覚,3,くりかえす,1.0,,
有無,156,奏でる,1.0,,
武漢,20,賜う,1.0,,
発祥,7,乗り切る,2.0,,
極右,2,えむ,2.0,,
肺炎,21,磨る,1.0,,
熱,8,渡る,3.0,,
勧告,26,吸い込む,1.0,,
逸脱,50,飛び出る,2.0,,
不要,74,駆けつける,3.0,,
喚起,9,癒える,1.0,,
行きつけ,4,砕ける,1.0,,
飲食,62,休める,7.0,,
店,185,撮れる,4.0,,
今夏,5,受け流せる,1.0,,
代替,49,挟む,15.0,,
企画,36,見とれる,1.0,,
実行,26,澄む,1.0,,
会,310,弁える,3.0,,
存続,9,見入る,1.0,,
メンバー,80,物語る,1.0,,
ドラマ,33,望める,1.0,,
特集,7,見慣れる,2.0,,
校閲,3,利する,2.0,,
編集,26,立て替える,2.0,,
語,102,取り出す,3.0,,
足,132,ひれ伏す,1.0,,
車両,42,映える,2.0,,
地名,12,引っくり返す,1.0,,
自衛,127,扱く,1.0,,
ぴったり,1,零れる,1.0,,
想定,142,たく,1.0,,
地震,24,跨る,2.0,,
台風,15,でっち上げる,1.0,,
はじめ,76,立ち止まる,3.0,,
災害,76,勝ち抜く,1.0,,
留保,13,題する,2.0,,
頭文字,1,抗う,5.0,,
イニシャル,3,ひめる,1.0,,
運転,48,歌わす,1.0,,
アダルトビデオ,4,媚びる,2.0,,
実践,11,詰む,2.0,,
カリスマ,6,どる,1.0,,
リーダーシップ,6,貸す,5.0,,
人望,3,送り出す,7.0,,
昼行灯,2,急ぐ,13.0,,
州,26,恥づ,3.0,,
演説,14,逃げ惑う,2.0,,
統治,10,酔っ払う,1.0,,
機構,20,損ねる,3.0,,
河野,31,当て嵌める,2.0,,
尊敬,64,示せる,9.0,,
官僚,63,動ける,1.0,,
官邸,45,弱める,3.0,,
霞ヶ関,11,申し付ける,1.0,,
チェック,48,頼める,13.0,,
歯止め,1,執る,1.0,,
記者,72,暖める,1.0,,
会見,28,ほうる,1.0,,
挙動,3,見いだせる,2.0,,
不審,18,嘲る,3.0,,
頼り,2,穿つ,1.0,,
各々,1,和らぐ,1.0,,
仕事,134,好き好む,3.0,,
官公庁,23,潤う,2.0,,
顔色,4,湿る,4.0,,
顕在,9,目覚める,1.0,,
都道府県,57,拒める,2.0,,
知事,31,冷える,8.0,,
府,77,固まる,4.0,,
吉村,6,落とせる,2.0,,
洋文,2,諮る,2.0,,
インスタント,16,傷む,6.0,,
皮肉,32,食い荒らす,1.0,,
考えもの,6,負える,2.0,,
小池,18,問える,2.0,,
絶望,16,噛み合う,6.0,,
欠落,22,決定づける,3.0,,
バランス,17,切り離せる,2.0,,
みたい,180,召す,2.0,,
相対,63,捌く,2.0,,
有能,7,煩う,1.0,,
痛感,61,折り返す,1.0,,
当事者,170,弔う,4.0,,
有識者,8,乗り込む,2.0,,
景色,44,ざわつく,1.0,,
官,167,おびる,2.0,,
無益,1,まかせる,2.0,,
年間,48,承る,3.0,,
声,328,思い立つ,8.0,,
正解,24,割り込む,3.0,,
最多,13,割る,5.0,,
番目,12,疑る,1.0,,
初動,3,移る,4.0,,
科目,9,立ちはだかる,1.0,,
夏,29,割り振る,5.0,,
戦争,268,嵌る,1.0,,
点数,6,のす,1.0,,
処理,27,束ねる,2.0,,
開き,10,帰す,1.0,,
幅,16,酌む,4.0,,
標準,16,ひっくり返る,1.0,,
出口,9,逆立つ,1.0,,
渡航,90,倒せる,1.0,,
経由,32,歪める,1.0,,
地,107,轢く,1.0,,
出国,37,突っぱねる,5.0,,
直前,32,吹き飛ばす,3.0,,
旅程,8,送り込む,9.0,,
キャンセル,42,立たす,2.0,,
路頭,6,よくばる,1.0,,
入国,332,説く,5.0,,
医薬品,5,追い込める,1.0,,
手荷物,14,放る,3.0,,
可否,38,言い聞かせる,1.0,,
十,63,溜める,1.0,,
闘病,27,蔓延る,2.0,,
良質,6,呼び込む,2.0,,
恐怖,25,気遣う,1.0,,
肛門,12,働きかける,5.0,,
腸,12,とまる,1.0,,
解除,26,つつく,1.0,,
付き合い,28,笑わせる,1.0,,
皆様,113,しく,6.0,,
疾患,39,導き出せる,1.0,,
おねがい,4,差し挟む,1.0,,
診断,26,馬鹿げる,1.0,,
両立,31,洗える,1.0,,
お話,16,むかつく,1.0,,
ご存知,35,じみる,7.0,,
紹介,93,盛り付ける,2.0,,
組織,118,すりかえる,1.0,,
餌食,4,突き立てる,2.0,,
代,82,服す,1.0,,
兆,17,たつ,1.0,,
寛解,37,出歩ける,1.0,,
難儀,4,怯む,2.0,,
滞在,180,絶やす,1.0,,
僥倖,2,微笑む,1.0,,
上野,9,受付ける,1.0,,
御徒,1,受け持つ,2.0,,
町,51,慕う,2.0,,
井,7,送り出せる,1.0,,
泉,15,むく,2.0,,
ロース,3,遣わす,1.0,,
重,12,汲める,1.0,,
かつ,2,足せる,4.0,,
絶品,2,ありつく,2.0,,
六本木,11,追い求める,2.0,,
ヒルズ,14,溶ける,4.0,,
地下,30,絶てる,3.0,,
豚,15,入り込む,2.0,,
組,10,窮する,1.0,,
食堂,16,牛耳る,5.0,,
雰囲気,15,悶える,2.0,,
立地,5,拓く,1.0,,
異性,17,返せる,2.0,,
便利,69,捻じる,2.0,,
本店,19,就ける,5.0,,
西麻布,1,皮肉る,1.0,,
タクシー,33,見逃せる,1.0,,
輸送,45,抜きん出る,1.0,,
消滅,5,かかる,4.0,,
派遣,69,謙る,2.0,,
省庁,32,言い張る,1.0,,
協力,155,見失う,1.0,,
救済,74,すける,1.0,,
策,36,聞きかじる,1.0,,
解決,83,活かす,6.0,,
注意,53,引き延ばす,1.0,,
既,9,話し掛ける,5.0,,
卒,17,賜る,3.0,,
運,34,取り消す,2.0,,
自治体,66,勘ぐる,3.0,,
プロバイダー,2,正す,3.0,,
複雑,7,操れる,1.0,,
機器,5,引っ込める,1.0,,
使用,70,引っ込む,2.0,,
名前,193,できあがる,2.0,,
新設,11,祈れる,1.0,,
情状,6,持ち歩ける,1.0,,
酌量,10,はねる,2.0,,
余地,60,すれ違う,1.0,,
比類,1,白ける,1.0,,
幸,3,沸く,2.0,,
不幸,27,為す,1.0,,
その間,11,損する,1.0,,
自信,24,たす,2.0,,
情熱,3,脱げる,1.0,,
万能,5,滞る,4.0,,
争い,11,そばだてる,1.0,,
理想,48,巡らせる,1.0,,
匂い,8,さす,1.0,,
完結,11,すごもる,1.0,,
分,106,籠る,1.0,,
野望,1,絶する,2.0,,
ノリ,10,纏う,1.0,,
悪質,117,物言う,1.0,,
生存,43,掻き集める,1.0,,
バイアス,7,染め上げる,1.0,,
強者,44,過す,1.0,,
市区,8,賑わう,3.0,,
町村,7,引き返す,3.0,,
転出,10,遠のく,4.0,,
届,17,略す,4.0,,
同棲,1,練る,1.0,,
俊足,1,押さえ付ける,1.0,,
横地,3,待ち望む,1.0,,
乃木坂,17,立ち回る,1.0,,
リリース,13,鈍する,1.0,,
半,8,こわれる,1.0,,
経過,20,書き換える,2.0,,
衝撃,9,手渡す,2.0,,
ドーム,3,指し示す,2.0,,
年生,69,めかす,1.0,,
担任,14,やく,2.0,,
教師,63,かす,5.0,,
ヘルパー,14,くるまれる,1.0,,
仇,1,置き換わる,2.0,,
大成,3,宿る,1.0,,
介護,24,乗りこなす,1.0,,
負け,22,しまる,2.0,,
容認,79,読み上げる,3.0,,
教え子,1,楯突く,1.0,,
足かせ,14,使いこなす,1.0,,
評論,9,奉る,1.0,,
岡本,1,ひっくり返せる,1.0,,
行夫,1,待たす,7.0,,
死去,11,顧みる,1.0,,
夢,74,けなす,2.0,,
転職,15,くくる,1.0,,
やり直し,3,腫れる,1.0,,
御仁,9,飛び出す,3.0,,
迷惑,93,渡れる,1.0,,
許可,43,通り掛かる,2.0,,
公開,403,化ける,1.0,,
文句,105,切り替わる,3.0,,
帳,10,すげる,1.0,,
広告,57,走り出す,1.0,,
執拗,100,研く,1.0,,
大物,7,極める,1.0,,
ビジネスマン,1,打ち解ける,1.0,,
評,1,隠る,1.0,,
道徳,42,寂びる,1.0,,
平気,4,担える,1.0,,
裏表,1,悖る,3.0,,
購読,8,手がける,1.0,,
雑誌,10,繰り越せる,1.0,,
マガジン,4,すく,1.0,,
出版,9,画す,1.0,,
送信,50,打ち上げる,1.0,,
延世大,4,あれる,1.0,,
ソウル,55,掘り起こす,2.0,,
高麗,1,靡く,1.0,,
夏期,2,注ぎ込む,1.0,,
フィールド,5,堪る,1.0,,
関心,64,立ち会える,2.0,,
分野,58,裏切る,3.0,,
実利,2,見比べる,1.0,,
視点,34,流れ出る,1.0,,
見聞,3,裂ける,4.0,,
百姓,1,背ける,3.0,,
ジャパン,4,あざ笑う,1.0,,
文化,111,くつろぐ,1.0,,
単純,42,建ち並ぶ,1.0,,
軍団,3,戸惑う,2.0,,
消極,13,寄り添う,1.0,,
支持,134,塗れる,4.0,,
一蹴,10,守り抜く,1.0,,
野党,53,遠ざかる,1.0,,
満点,6,見届ける,1.0,,
有権者,102,見抜く,2.0,,
人格,126,盛り上げる,4.0,,
コケ,24,早まる,2.0,,
尊厳,87,買い漁る,1.0,,
石,19,際す,1.0,,
卵,10,忍び込む,1.0,,
表明,98,付する,2.0,,
多様,68,掻く,1.0,,
風前,2,引き留める,2.0,,
灯火,2,在す,1.0,,
持ち主,23,親しむ,4.0,,
ベルト,3,抜かす,1.0,,
３,12,詣でる,1.0,,
連載,2,恐れ入る,1.0,,
５,14,威張れる,1.0,,
２,21,湧き出る,2.0,,
休載,1,名付ける,2.0,,
好み,6,布く,1.0,,
薄っぺら,12,閉じる,2.0,,
島,15,泊める,2.0,,
耕作,5,わける,1.0,,
ビジネス,116,溶け込む,2.0,,
動向,6,見張る,3.0,,
減額,15,借り上げる,6.0,,
早大,1,こなれる,1.0,,
総長,3,黄ばむ,1.0,,
異例,3,へりくだる,1.0,,
財源,14,積み込む,1.0,,
教職員,87,借り入れる,1.0,,
カット,16,縋る,1.0,,
学位,20,萎える,1.0,,
発効,2,振り替える,2.0,,
見込み,9,継げる,1.0,,
減免,5,茹でる,1.0,,
早計,28,貯め込む,1.0,,
肩書き,5,狭める,3.0,,
学士,8,関する,1.0,,
称号,7,泣かす,1.0,,
早稲田大学,40,打ち砕く,1.0,,
志,31,出会える,2.0,,
家系,11,うつる,5.0,,
急変,5,うつす,3.0,,
不可避,2,はる,1.0,,
三井,14,持ち帰れる,1.0,,
高利,1,来れる,2.0,,
大河ドラマ,5,落ち着ける,1.0,,
唾棄,15,酔える,1.0,,
男女,110,へる,1.0,,
同権,3,あたえる,1.0,,
崇高,10,取り直す,2.0,,
達成,42,肯く,1.0,,
暴力,208,ける,2.0,,
納税,80,見破る,1.0,,
石川,1,打ち切る,3.0,,
著書,10,放り出す,2.0,,
無断,64,代える,1.0,,
転載,62,立ち寄れる,1.0,,
郵便,22,拭ける,1.0,,
申し入れ,3,かつ,1.0,,
送付,20,つかす,1.0,,
差し止め,1,かこつける,3.0,,
難癖,30,出し切る,1.0,,
いちゃもん,2,よこす,1.0,,
言動,274,採れる,3.0,,
邪推,11,かなぐり捨てる,1.0,,
知的,20,ぶった切る,1.0,,
短絡,12,滅入る,3.0,,
スペシャル,2,温まる,1.0,,
世紀,11,なじむ,1.0,,
脚色,5,きする,2.0,,
考証,4,呆れ返る,3.0,,
監修,2,飲み込む,2.0,,
題材,2,醸し出せる,1.0,,
共通,44,下る,1.0,,
前者,53,閃く,3.0,,
学術,23,聞き取る,5.0,,
後者,57,切り落とす,1.0,,
公務員,85,おう,1.0,,
定年,12,引っ繰り返す,1.0,,
検事,5,浮き出る,1.0,,
検察庁,28,ほざく,1.0,,
法務省,10,着飾る,1.0,,
我が国,14,繰り出す,1.0,,
制定,11,棲む,1.0,,
黒川,8,痛めつける,1.0,,
援用,3,踏みにじる,2.0,,
引き合い,26,引き落とす,1.0,,
案,52,滅びる,2.0,,
反対,219,およぐ,1.0,,
